City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
359,pangody,RU,65.85,74.4859,33.67,74,100,14.67,overcast clouds
360,portland,US,45.5234,-122.6762,90.55,40,0,9.22,clear sky
361,oyama,JP,36.3,139.8,74.59,61,97,1.43,overcast clouds
362,abaete,BR,-19.16,-45.4458,74.21,68,77,2.86,broken clouds
363,benguela,AO,-12.5763,13.4055,70.93,81,53,2.66,broken clouds
364,tual,ID,-5.6667,132.75,82.74,75,50,10.22,scattered clouds
365,pangnirtung,CA,66.1451,-65.7125,30.63,60,1,3.44,clear sky
366,katsuura,JP,35.1333,140.3,75.69,66,75,7.9,broken clouds
367,mahibadhoo,MV,3.7833,72.9667,80.74,78,100,18.63,moderate rain
368,ust-nera,RU,64.5667,143.2,20.7,91,97,3.69,overcast clouds
369,yanaul,RU,56.2719,54.9309,52.25,57,100,12.86,overcast clouds
370,ilhabela,BR,-23.7781,-45.3581,66.16,91,67,1.61,broken clouds
371,mwinilunga,ZM,-11.7358,24.4293,66.13,34,12,3.2,few clouds
372,bryant,US,34.5959,-92.4891,76.41,52,0,3.96,clear sky
373,margate,GB,51.3813,1.3862,50.31,60,9,1.59,clear sky
374,cockburn town,TC,21.4612,-71.1419,83.25,75,99,6.17,overcast clouds
375,constitucion,CL,-35.3333,-72.4167,51.62,92,39,8.86,scattered clouds
376,colesberg,ZA,-30.72,25.0972,64.87,10,0,4.09,clear sky
377,vanavara,RU,60.34,102.2797,27.32,92,100,5.59,overcast clouds
378,khor,RU,47.8861,134.9464,61.09,82,100,11.16,light rain
379,chilliwack,CA,49.1747,-121.9443,81.1,40,0,3.44,clear sky
380,tecoanapa,MX,16.5167,-98.75,81.12,77,28,5.64,scattered clouds
381,faya,SA,18.3851,42.4509,59.11,62,7,1.32,clear sky
382,boralday,KZ,43.3578,76.8594,37.26,56,40,4.47,scattered clouds
383,angoram,PG,-4.0625,144.0661,86.83,63,63,2.8,broken clouds
384,vila velha,BR,-20.3297,-40.2925,75.15,86,75,8.05,broken clouds
385,manokwari,ID,-0.8667,134.0833,83.62,67,74,8.75,broken clouds
386,vysokogornyy,RU,50.1167,139.15,49.41,99,100,3.67,overcast clouds
387,mayo,US,38.8876,-76.5119,55.94,93,100,5.01,overcast clouds
388,itoman,JP,26.1247,127.6694,84.58,71,20,10.36,few clouds
389,kerema,PG,-7.9631,145.7785,83.55,74,99,5.28,overcast clouds
390,gushikawa,JP,26.3544,127.8686,83.79,74,40,9.22,scattered clouds
391,esperance,AU,-33.8667,121.9,55.42,79,79,19.08,broken clouds
392,borogontsy,RU,62.6683,131.1683,24.33,79,86,7.9,overcast clouds
393,izhma,RU,65.0083,53.9113,41.95,99,100,2.33,light rain
394,cabedelo,BR,-6.9811,-34.8339,75.87,76,15,13.15,few clouds
395,buchanan,LR,5.8808,-10.0467,75.76,91,100,5.46,light rain
396,korla,CN,41.7597,86.1469,45.55,26,0,13.22,clear sky
397,muroto,JP,33.2833,134.15,76.12,74,49,9.48,scattered clouds
398,umm lajj,SA,25.0213,37.2685,84.85,46,0,4.52,clear sky
399,salekhard,RU,66.53,66.6019,35.37,90,100,8.59,overcast clouds
400,banda aceh,ID,5.5577,95.3222,79.61,73,83,13.42,broken clouds
401,honningsvag,NO,70.9821,25.9704,40.75,75,20,0.0,few clouds
402,mocuba,MZ,-16.8392,36.9856,68.29,93,0,3.02,clear sky
403,sao borja,BR,-28.6606,-56.0044,61.95,73,0,7.67,clear sky
404,colares,PT,38.7992,-9.4469,73.33,71,0,1.01,clear sky
405,morondava,MG,-20.2833,44.2833,72.72,81,0,1.43,clear sky
406,yeppoon,AU,-23.1333,150.7333,69.58,74,95,14.58,overcast clouds
407,nouadhibou,MR,20.931,-17.0347,75.18,57,0,11.5,sand
408,strzelce krajenskie,PL,52.8773,15.5298,49.93,92,14,15.57,few clouds
409,kavaratti,IN,10.5669,72.642,79.95,80,100,12.53,overcast clouds
410,balykshi,KZ,47.0667,51.8667,55.4,30,61,24.61,broken clouds
411,lohardaga,IN,23.4333,84.6833,70.41,89,91,5.46,overcast clouds
412,dwarka,IN,22.2394,68.9678,80.62,72,4,7.9,clear sky
413,sarab,IR,38.6066,44.9883,61.77,36,34,3.11,scattered clouds
414,flin flon,CA,54.7682,-101.865,63.77,54,66,9.91,broken clouds
415,aberdeen,GB,57.1437,-2.0981,50.65,92,75,5.75,broken clouds
416,chicama,PE,-7.8447,-79.1469,57.74,81,46,5.88,scattered clouds
417,talnakh,RU,69.4865,88.3972,31.21,94,89,12.46,light snow
418,blacksburg,US,37.2296,-80.4139,53.58,91,100,0.0,overcast clouds
419,tonekabon,IR,36.8163,50.8738,66.15,73,0,4.07,clear sky
420,streletskoye,RU,50.6371,36.4729,50.81,93,75,11.18,broken clouds
421,warrington,GB,53.3925,-2.5802,51.62,92,20,4.61,few clouds
422,shwebo,MM,22.5667,95.7,75.43,94,100,5.97,overcast clouds
423,zhuhai,CN,22.2769,113.5678,84.85,84,40,8.05,scattered clouds
424,chokurdakh,RU,70.6333,147.9167,21.94,73,70,9.24,broken clouds
425,kruisfontein,ZA,-34.0033,24.7314,60.19,65,0,15.26,clear sky
426,kingaroy,AU,-26.5333,151.8333,61.39,65,77,8.12,broken clouds
427,bull savanna,JM,17.8868,-77.5902,77.65,84,92,4.29,overcast clouds
428,manuk mangkaw,PH,4.8,119.85,83.59,71,100,5.28,overcast clouds
429,ossora,RU,59.2353,163.0719,43.09,64,67,3.49,broken clouds
430,bondo,CD,3.8146,23.6866,67.66,100,88,2.13,overcast clouds
431,nyagan,RU,62.1406,65.3936,35.2,86,96,10.07,overcast clouds
432,tahe,CN,52.3333,124.7333,31.23,42,6,11.14,clear sky
433,lengshuijiang,CN,27.6881,111.4294,81.19,66,1,3.69,clear sky
434,ruteng,ID,-8.6136,120.4721,70.0,77,39,1.59,scattered clouds
435,nishihara,JP,26.1842,127.7558,83.86,72,40,10.36,scattered clouds
436,seminole,US,28.7086,-81.2081,79.2,66,0,4.61,clear sky
437,mpophomeni,ZA,-29.5682,30.1862,61.25,82,3,5.32,clear sky
438,dolinsk,RU,47.35,142.8,61.41,75,60,11.27,broken clouds
439,olafsvik,IS,64.8945,-23.7142,49.05,84,93,21.14,overcast clouds
440,itaquyry,PY,-24.9333,-55.2167,64.02,83,20,3.47,few clouds
441,lazaro cardenas,MX,17.9583,-102.2,80.42,81,53,3.24,broken clouds
442,hervey bay,AU,-25.2986,152.8535,71.02,70,66,8.01,broken clouds
443,knysna,ZA,-34.0363,23.0471,58.08,90,2,7.27,clear sky
444,inirida,CO,3.8653,-67.9239,73.22,91,74,1.61,broken clouds
445,iznik,TR,40.4286,29.7211,51.55,75,0,2.53,clear sky
446,araguacu,BR,-12.9306,-49.8264,81.05,53,95,5.82,overcast clouds
447,taian,CN,36.1853,117.12,71.56,92,90,1.1,light rain
448,anadyr,RU,64.75,177.4833,36.1,69,40,6.71,scattered clouds
449,springbok,ZA,-29.6643,17.8865,52.48,36,0,3.98,clear sky
450,oppdal,NO,62.5943,9.6912,42.4,91,88,2.51,overcast clouds
451,pisco,PE,-13.7,-76.2167,60.85,82,21,14.97,mist
452,coihaique,CL,-45.5752,-72.0662,56.01,54,100,1.14,mist
453,sun city west,US,33.662,-112.3413,96.85,28,0,6.91,clear sky
454,trinidad,BO,-14.8333,-64.9,83.84,43,60,1.61,broken clouds
455,venado,MX,22.9333,-101.0833,69.1,40,60,18.81,broken clouds
456,flinders,AU,-34.5833,150.8552,65.17,59,10,4.0,clear sky
457,arklow,IE,52.7931,-6.1414,53.08,78,100,5.88,overcast clouds
458,biltine,TD,14.5333,20.9167,78.98,63,6,11.61,clear sky
459,qasigiannguit,GL,68.8193,-51.1922,30.45,92,97,4.43,overcast clouds
460,vanimo,PG,-2.6741,141.3028,84.31,67,61,7.58,broken clouds
461,natal,BR,-5.795,-35.2094,79.02,78,40,5.75,scattered clouds
462,glasgow,GB,55.8652,-4.2576,53.31,89,100,8.05,overcast clouds
463,batagay,RU,67.6333,134.6333,21.02,85,87,2.55,overcast clouds
464,denpasar,ID,-8.65,115.2167,76.71,94,75,4.61,heavy intensity rain
465,port augusta,AU,-32.5,137.7667,69.37,30,100,10.09,moderate rain
466,mahajanga,MG,-15.7167,46.3167,68.02,83,0,5.75,clear sky
467,rolla,US,37.9514,-91.7713,69.94,45,0,4.61,clear sky
468,gornopravdinsk,RU,60.05,69.9,36.63,70,100,10.76,overcast clouds
469,padang,ID,-0.9492,100.3543,77.05,89,95,2.84,overcast clouds
470,darnah,LY,32.767,22.6367,73.8,69,0,23.82,clear sky
471,sao gabriel da cachoeira,BR,-0.1303,-67.0892,72.32,97,98,0.31,overcast clouds
472,matagami,CA,49.7502,-77.6328,32.11,86,0,4.61,clear sky
473,starosubkhangulovo,RU,53.1031,57.4423,36.95,75,52,3.11,broken clouds
474,barstow,US,34.8986,-117.0228,92.39,23,6,10.13,clear sky
475,karaikkudi,IN,10.0667,78.7833,80.06,63,100,6.24,overcast clouds
476,kipen,RU,59.6765,29.8531,43.45,93,99,6.6,overcast clouds
477,henties bay,NA,-22.116,14.2845,55.56,91,3,5.12,clear sky
478,rio grande,BR,-32.035,-52.0986,53.71,87,8,2.42,clear sky
479,sonqor,IR,34.7837,47.6004,57.42,21,0,2.24,clear sky
480,gizo,SB,-8.103,156.8419,83.48,70,80,2.71,broken clouds
481,khakhea,BW,-24.6895,23.494,71.35,26,0,11.03,clear sky
482,waipawa,NZ,-41.4122,175.5153,48.67,94,100,11.65,overcast clouds
483,burla,IN,21.5,83.8667,75.56,88,100,4.38,overcast clouds
484,sibolga,ID,1.7427,98.7792,74.91,89,100,2.13,overcast clouds
485,asau,RO,46.4333,26.4,51.28,72,60,8.01,broken clouds
486,altamira,BR,-3.2033,-52.2064,80.13,62,88,1.36,overcast clouds
487,narasimharajapura,IN,13.6167,75.5167,67.12,98,100,2.48,overcast clouds
488,lamas,PE,-6.4167,-76.5333,70.27,71,67,2.77,broken clouds
489,victoria,HK,22.2855,114.1577,87.24,84,16,5.01,few clouds
490,rockport,US,28.0206,-97.0544,80.01,58,0,3.44,clear sky
491,berlevag,NO,70.8578,29.0864,40.95,81,100,5.75,overcast clouds
492,caravelas,BR,-17.7125,-39.2481,73.29,92,27,6.35,scattered clouds
493,teguise,ES,29.0605,-13.564,70.02,73,20,8.05,few clouds
494,college,US,64.8569,-147.8028,45.07,87,100,0.0,light rain
495,puerto del rosario,ES,28.5004,-13.8627,73.15,78,0,6.91,clear sky
496,sakakah,SA,29.9697,40.2064,76.57,17,0,2.91,clear sky
497,sistranda,NO,63.7256,8.834,49.96,78,82,23.42,light rain
498,roma,US,43.2128,-75.4557,52.66,63,0,4.61,clear sky
499,saint-joseph,RE,-21.3667,55.6167,64.78,77,15,6.46,few clouds
500,bilma,NE,18.6853,12.9164,88.95,13,0,8.7,clear sky
501,hoima,UG,1.4356,31.3436,63.01,94,87,2.77,overcast clouds
502,tautira,PF,-17.7333,-149.15,77.67,74,94,11.86,overcast clouds
503,pemangkat,ID,1.1667,108.9667,75.58,93,100,5.75,overcast clouds
504,shasta lake,US,40.6804,-122.3708,87.55,31,0,6.08,clear sky
505,bonavista,CA,48.6499,-53.1147,46.22,61,89,14.45,overcast clouds
506,remanso,BR,-9.6179,-42.0831,81.3,40,18,5.03,few clouds
507,beringovskiy,RU,63.05,179.3167,40.82,74,96,13.91,overcast clouds
508,el fuerte,MX,26.4189,-108.6194,90.99,44,1,12.28,clear sky
509,richards bay,ZA,-28.783,32.0377,68.22,94,1,8.14,clear sky
510,isabela,PH,6.7085,121.9711,82.45,79,100,5.77,overcast clouds
511,mount gambier,AU,-37.8333,140.7667,59.04,71,92,2.77,overcast clouds
512,thinadhoo,MV,0.5333,72.9333,82.09,69,100,16.8,overcast clouds
513,spartanburg,US,34.9496,-81.9321,64.31,65,100,10.36,overcast clouds
514,vardo,NO,70.3705,31.1107,40.98,87,100,4.61,overcast clouds
515,benjamin hill,MX,30.1667,-111.1,83.35,35,0,7.09,clear sky
516,gamba,GA,-2.65,10.0,75.18,90,100,3.4,overcast clouds
517,dolo,IT,45.4283,12.0725,63.99,85,25,6.71,scattered clouds
518,polyarnyye zori,RU,67.3661,32.4981,37.85,97,100,4.59,overcast clouds
519,odienne,CI,9.51,-7.5692,71.98,92,95,4.65,moderate rain
520,ahuimanu,US,21.4447,-157.8378,80.31,87,75,13.8,broken clouds
521,reconquista,AR,-29.15,-59.65,63.54,53,0,9.48,clear sky
522,patrocinio,BR,-18.9439,-46.9925,68.83,79,84,3.24,broken clouds
523,umea,SE,63.8284,20.2597,48.9,100,75,3.44,fog
524,ust-kan,RU,50.9276,84.761,21.74,65,0,2.75,clear sky
525,jiuquan,CN,39.7432,98.5174,37.83,15,62,5.12,broken clouds
526,wanning,CN,18.8003,110.3967,80.8,83,44,4.03,scattered clouds
527,tricase,IT,39.9304,18.3553,71.31,71,6,5.35,clear sky
528,karratha,AU,-20.7377,116.8463,76.24,50,11,15.3,few clouds
529,hashtrud,IR,37.4779,47.0508,54.79,44,0,2.95,clear sky
530,tambopata,PE,-12.7333,-69.1833,78.48,61,22,2.42,few clouds
531,qui nhon,VN,13.7667,109.2333,77.77,88,93,5.3,overcast clouds
532,baruun-urt,MN,46.6806,113.2792,22.96,67,46,9.57,scattered clouds
533,yichun,CN,47.7,128.9,38.48,95,100,7.74,overcast clouds
534,hambantota,LK,6.1241,81.1185,79.88,76,95,21.0,overcast clouds
535,evensk,RU,61.95,159.2333,35.56,53,31,4.45,scattered clouds
536,puerto cabezas,NI,14.0351,-83.3888,77.86,89,88,10.33,overcast clouds
537,maniitsoq,GL,65.4167,-52.9,35.37,61,85,3.29,overcast clouds
538,san antonio,US,29.4241,-98.4936,82.04,34,0,5.75,clear sky
539,jalingo,NG,8.8833,11.3667,73.02,93,98,4.36,overcast clouds
540,bodden town,KY,19.2833,-81.25,84.2,69,20,8.05,few clouds
541,kikwit,CD,-5.041,18.8162,67.46,98,98,2.17,overcast clouds
542,stryn,NO,61.9045,6.7226,52.14,90,86,5.5,overcast clouds
543,oktyabrskoye,RU,43.0645,44.7417,51.94,87,94,2.24,overcast clouds
544,asfi,MA,32.2994,-9.2372,70.5,73,0,4.79,clear sky
545,adelaide,AU,-34.9333,138.6,72.91,38,0,17.27,clear sky
546,isla vista,US,34.4133,-119.861,77.34,74,0,14.97,clear sky
547,alyangula,AU,-13.8483,136.4192,83.95,62,92,10.85,overcast clouds
548,rio gallegos,AR,-51.6226,-69.2181,48.25,61,0,21.85,clear sky
549,inhambane,MZ,-23.865,35.3833,69.12,85,0,4.61,clear sky
550,santa cruz del sur,CU,20.7147,-77.9956,80.37,77,61,4.5,broken clouds
551,belyy yar,RU,53.6039,91.3903,24.85,82,0,2.24,clear sky
552,gigmoto,PH,13.7796,124.39,83.39,78,100,5.01,overcast clouds
553,caririacu,BR,-7.0422,-39.2836,84.29,23,0,8.05,clear sky
554,anju,KP,39.6178,125.6647,61.5,89,100,3.83,overcast clouds
555,samfya,ZM,-11.3649,29.5565,70.0,35,0,9.17,clear sky
556,nabire,ID,-3.3667,135.4833,83.88,68,47,0.58,scattered clouds
557,mayya,RU,61.7333,130.2811,27.72,66,100,9.46,overcast clouds
558,atambua,ID,-9.1061,124.8925,80.08,72,94,1.41,overcast clouds
559,eureka,US,40.8021,-124.1637,71.67,80,36,1.99,scattered clouds
560,nyimba,ZM,-14.5566,30.8149,75.43,30,0,7.23,clear sky
561,aksu,CN,41.1231,80.2644,51.84,29,67,3.96,broken clouds
562,osakarovka,KZ,50.565,72.5692,27.88,63,4,8.72,clear sky
563,gazanjyk,TM,39.2446,55.5154,55.02,14,0,13.85,clear sky
564,morant bay,JM,17.8815,-76.4093,82.02,82,96,1.68,overcast clouds
565,davila,PH,18.4726,120.5763,82.38,70,22,11.23,few clouds
566,zdvinsk,RU,54.7021,78.661,30.27,82,4,4.16,clear sky
567,olden,NO,61.8364,6.8064,47.14,90,95,5.82,overcast clouds
568,awjilah,LY,29.1081,21.2869,75.6,49,0,16.82,clear sky
569,chenzhou,CN,25.8,113.0333,82.13,64,1,4.18,clear sky
570,khani,GE,41.9563,42.9566,63.97,62,96,3.29,light rain
571,ponta delgada,PT,37.7333,-25.6667,74.5,83,20,13.8,few clouds
572,semirom,IR,31.4167,51.5667,52.16,35,0,2.17,clear sky
573,lompoc,US,34.6391,-120.4579,76.78,70,0,14.97,clear sky
574,zhicheng,CN,30.2956,111.5047,85.01,56,3,4.88,clear sky
575,namatanai,PG,-3.6667,152.4333,85.84,63,13,6.2,few clouds
576,staraya poltavka,RU,50.4772,46.4814,63.48,43,100,20.13,overcast clouds
577,malangali,TZ,-8.5667,34.85,60.55,62,19,11.48,few clouds
578,robertsport,LR,6.7533,-11.3686,76.75,89,100,10.36,moderate rain
579,mangrol,IN,21.1167,70.1167,79.11,78,11,6.13,few clouds
580,avera,US,33.194,-82.5271,69.55,60,34,7.72,scattered clouds
581,pontianak,ID,-0.0333,109.3333,75.18,94,40,6.91,scattered clouds
582,viransehir,TR,37.2353,39.7631,75.88,17,18,3.74,few clouds
583,vallenar,CL,-28.5708,-70.7581,65.17,45,0,2.35,clear sky
584,rancagua,CL,-34.1708,-70.7444,61.99,75,4,2.66,clear sky
585,sembakung,ID,3.8167,117.25,79.0,86,100,2.24,overcast clouds
586,paragominas,BR,-2.9667,-47.4833,80.51,62,87,5.06,overcast clouds
587,troitsko-pechorsk,RU,62.7084,56.1964,47.12,96,100,9.37,overcast clouds
588,preobrazheniye,RU,42.9019,133.9064,59.59,91,99,0.6,overcast clouds
589,alice springs,AU,-23.7,133.8833,77.22,42,100,11.5,overcast clouds
590,north bend,US,43.4065,-124.2243,61.92,88,100,5.75,overcast clouds
591,kontagora,NG,10.3999,5.4695,73.26,90,79,4.5,broken clouds
592,camargo,MX,27.6667,-105.1667,81.19,28,62,13.8,broken clouds
593,lichinga,MZ,-13.3128,35.2406,64.49,59,0,8.05,clear sky
594,guerrero negro,MX,27.9769,-114.0611,71.19,68,0,16.04,clear sky
595,lodja,CD,-3.4833,23.4333,66.38,97,95,2.71,overcast clouds
596,swan hill,AU,-35.3378,143.5544,64.33,51,100,6.42,overcast clouds
597,gobabis,NA,-22.45,18.9667,70.45,18,0,14.16,clear sky
598,labuhan,ID,-6.8844,112.2051,80.28,78,95,9.46,overcast clouds
599,tadine,NC,-21.55,167.8833,73.87,70,100,13.96,overcast clouds
600,cabra,ES,37.4725,-4.4421,72.43,34,98,1.07,overcast clouds
601,yelizovo,RU,53.1873,158.3805,46.54,61,75,4.47,broken clouds
602,uporovo,RU,56.3109,66.2693,39.72,49,100,11.05,overcast clouds
603,goulburn,AU,-34.75,149.7167,57.02,65,23,2.73,few clouds
604,stornoway,GB,58.2093,-6.3865,54.03,87,100,8.05,overcast clouds
605,sovetskoye,RU,52.2861,85.4131,21.76,93,9,3.6,clear sky
606,naron,ES,43.5167,-8.1528,61.02,86,99,4.92,overcast clouds
607,cam ranh,VN,11.9214,109.1591,78.76,89,40,5.75,scattered clouds
608,garavuti,TJ,37.5672,68.4469,59.65,27,53,1.74,broken clouds
609,east norriton,US,40.1518,-75.3366,52.84,92,100,6.91,moderate rain
610,bayan,CN,46.0833,127.4,47.82,80,100,14.09,overcast clouds
611,kamenka,RU,51.3223,42.7678,64.36,51,100,22.12,overcast clouds
612,laguna,US,38.421,-121.4238,86.09,41,0,9.22,clear sky
613,tallahassee,US,30.4383,-84.2807,75.33,59,0,5.01,clear sky
614,phalombe,MW,-15.8064,35.6507,67.1,65,0,2.57,clear sky
615,aripuana,BR,-9.1667,-60.6333,72.97,90,59,2.08,broken clouds
616,hokitika,NZ,-42.7167,170.9667,53.2,75,60,3.06,broken clouds
617,agadez,NE,19.75,10.25,86.68,12,0,14.2,clear sky
618,fereydunshahr,IR,32.941,50.121,49.86,39,13,3.27,few clouds
619,oranjestad,AW,12.524,-70.027,84.15,84,20,14.97,few clouds
620,nhulunbuy,AU,-12.2333,136.7667,84.81,74,75,11.5,broken clouds
621,saint-georges,GD,12.0564,-61.7485,82.08,78,20,6.91,few clouds
622,nanakuli,US,21.3906,-158.1547,80.55,76,100,4.61,light intensity drizzle
623,nanlong,CN,31.3533,106.0631,72.68,94,100,8.88,overcast clouds
624,port hedland,AU,-20.3167,118.5667,78.85,65,40,4.61,scattered clouds
625,pogranichnyy,RU,44.4064,131.3769,62.13,80,86,8.3,overcast clouds
626,aleksandrovsk-sakhalinskiy,RU,50.8975,142.1561,55.0,94,100,20.24,light rain
627,tazovskiy,RU,67.4667,78.7,32.2,98,100,13.29,light snow
628,uyuni,BO,-20.4597,-66.825,49.37,25,78,9.62,broken clouds
629,heishan,CN,41.6892,122.1128,49.48,77,100,21.97,light rain
630,auki,SB,-8.7676,160.7034,86.68,63,42,1.59,scattered clouds
631,gamboma,CG,-1.8764,15.8644,70.32,93,100,3.2,overcast clouds
632,aswan,EG,24.0934,32.907,84.85,14,0,8.66,clear sky
633,kosh-agach,RU,50.0,88.6667,17.85,48,0,3.83,clear sky
634,carballo,ES,43.213,-8.691,59.86,93,99,2.37,overcast clouds
635,killybegs,IE,54.6333,-8.45,53.01,83,100,7.16,overcast clouds
636,petropavlovsk-kamchatskiy,RU,53.0452,158.6483,45.19,61,75,4.47,broken clouds
637,hirara,JP,24.8,125.2833,84.06,78,40,9.22,scattered clouds
638,susanville,US,40.4163,-120.653,78.64,27,0,8.05,clear sky
639,barnstaple,GB,51.0802,-4.0581,46.85,78,98,2.95,overcast clouds
640,canutama,BR,-6.5339,-64.3831,74.39,82,94,2.42,overcast clouds
641,senekal,ZA,-28.3197,27.6208,60.39,15,0,2.19,clear sky
642,ostersund,SE,63.1792,14.6357,47.61,100,75,5.75,broken clouds
643,khuzhir,RU,53.1939,107.3397,34.41,65,100,14.16,overcast clouds
644,kieta,PG,-6.2167,155.6333,85.62,62,28,4.83,scattered clouds
645,rudsar,IR,37.1376,50.288,66.18,76,0,7.05,clear sky
646,veshenskaya,RU,49.6303,41.7334,66.33,56,100,22.55,overcast clouds
647,pereslavl-zalesskiy,RU,56.7393,38.8563,49.15,89,100,13.51,light rain
648,tuma,RU,55.148,40.5537,58.12,95,100,7.29,overcast clouds
649,bonthe,SL,7.5264,-12.505,76.03,91,100,8.1,light rain
650,ubinskoye,RU,55.3068,79.6802,28.44,86,8,3.22,clear sky
651,dabhoi,IN,22.1833,73.4333,80.53,88,11,6.15,few clouds
652,clinton,US,42.587,-82.9199,57.94,68,0,6.91,clear sky
653,bindura,ZW,-17.3019,31.3306,61.21,44,0,2.77,clear sky
654,sao paulo de olivenca,BR,-3.3783,-68.8725,72.97,98,85,0.65,overcast clouds
655,opuwo,NA,-18.0607,13.84,71.64,26,0,3.69,clear sky
656,teocaltiche,MX,21.4333,-102.5833,74.71,44,100,3.51,overcast clouds
657,marzuq,YE,14.4,46.4667,73.63,41,18,5.73,few clouds
658,chalisgaon,IN,20.4667,75.0167,73.92,80,47,2.95,scattered clouds
659,nusaybin,TR,37.0778,41.2178,67.59,22,0,6.91,clear sky
660,adre,TD,13.4667,22.2,75.13,66,97,6.58,overcast clouds
661,chapais,CA,49.7834,-74.8492,37.18,64,22,3.76,few clouds
662,kevsala,RU,45.7983,42.6903,65.57,71,96,7.99,overcast clouds
663,chadiza,ZM,-14.0678,32.4392,66.42,34,0,2.93,clear sky
664,alamosa,US,37.4695,-105.87,53.58,76,100,6.91,overcast clouds
665,sao filipe,CV,14.8961,-24.4956,78.06,71,69,7.61,broken clouds
666,beaumont,US,30.0861,-94.1019,78.78,37,0,4.61,clear sky
667,banepa,NP,27.6298,85.5214,64.72,88,20,2.3,few clouds
668,haslev,DK,55.3235,11.9639,53.53,85,35,16.42,scattered clouds
669,do gonbadan,IR,30.3586,50.7981,64.49,68,0,0.0,clear sky
670,boden,SE,65.8252,21.6886,48.2,94,55,1.99,broken clouds
671,namtsy,RU,62.7161,129.6658,25.75,77,71,10.74,broken clouds
672,diapaga,BF,12.0708,1.7889,76.8,81,45,6.13,light rain
673,ewo,CG,-0.8725,14.8206,71.78,93,98,2.24,light rain
674,wadi musa,JO,30.3222,35.4793,65.61,56,0,2.17,clear sky
675,tambilil,PH,5.9622,124.6697,84.09,65,100,2.93,overcast clouds
676,balakhta,RU,55.38,91.6,26.13,89,40,2.59,scattered clouds
677,palpa,PE,-14.5336,-75.1856,70.63,57,50,3.87,scattered clouds
678,abai,PY,-26.0333,-55.9333,61.54,76,1,2.66,clear sky
679,beloeil,CA,45.5668,-73.1992,50.49,75,0,2.3,clear sky
680,dzaoudzi,YT,-12.7887,45.2699,73.29,83,0,8.05,clear sky
681,xingyi,CN,24.1877,102.817,60.01,97,90,2.62,overcast clouds
682,nuuk,GL,64.1835,-51.7216,34.41,80,99,3.44,overcast clouds
683,loukhi,RU,66.0764,33.0381,38.16,96,87,4.99,overcast clouds
684,nalut,LY,30.3333,10.85,72.72,49,0,13.65,clear sky
685,la ronge,CA,55.1001,-105.2842,70.05,43,20,6.91,few clouds
686,bubaque,GW,11.2833,-15.8333,81.01,77,83,7.29,moderate rain
687,sur,OM,22.5667,59.5289,79.16,76,1,5.7,clear sky
688,pirot,RS,43.1531,22.5861,51.98,100,2,3.13,clear sky
689,tupik,RU,54.4253,119.9327,27.07,65,91,3.06,overcast clouds
690,breytovo,RU,58.2993,37.8617,46.17,93,100,15.28,light rain
691,kamaishi,JP,39.2667,141.8833,69.1,74,100,7.56,overcast clouds
692,kandrian,PG,-6.2167,149.55,85.8,66,30,5.53,scattered clouds
693,santa rosa,PH,14.3122,121.1114,80.58,81,100,10.63,moderate rain
694,yumen,CN,40.2833,97.2,34.16,15,49,14.12,scattered clouds
695,durham,US,36.0335,-78.8664,58.66,93,100,5.75,overcast clouds
696,longido,TZ,-2.7333,36.6833,61.7,68,64,8.97,broken clouds
697,valenca do piaui,BR,-6.4075,-41.7456,78.51,24,23,5.61,few clouds
698,shahrud,IR,36.4182,54.9763,57.7,62,0,1.32,clear sky
